19.192866667,44.310383333,"Tusto čelo Jagodnja 706"
19.259616667,44.27635,"Mali Stoviš Jagodnja 563"
19.233133333,44.28935,"Rebelj Jagodnja 541"
19.77445,43.95115,"Jelina glavica Jelova gora (Užice) 1011"
19.784,43.927966667,"Đakov kamen Jelova gora (Užice) 1003"
19.784,43.934383333,"Jelova gora (Užice) 996"
19.8394,43.93785,"Prljuša Jelova gora (Užice Ribaševina) 726"
19.839083333,43.945583333,"Klikovi Jelova gora (Užice Ribaševina) 719"
20.184733333,43.912883333,"Kablar 889"
20.191233333,43.912516667,"Kablar 885"
20.2048,43.92675,"Bećina glava Kablar 623"
20.1701,43.936733333,"Kamenova glava Kablar (Ovčar banja Rošci) 799"
20.145666667,43.9175,"Šest  Kablar 791"
20.082916667,43.882,"Loret Loret (Požega) 841"
20.097416667,43.881633333,"Krš Loret (Požega) 748"
20.031516667,43.894666667,"Strmac Loret (Požega) 675"
19.841933333,44.148416667,"Pali Maglješ (Magleš) 1036"
19.81785,44.14945,"Maglješ 1002"
19.778633333,44.144966667,"Kukalj Maglješ 999"
19.81235,44.133766667,"Ostreš Maglješ 973"
19.812033333,44.161716667,"Zadušnice Maglješ 911"
19.853366667,44.132433333,"Donji Pali Maglješ 694"
20.022966667,44.119116667,"Kraljev sto Maljen 1104"
19.996866667,44.096266667,"Crni vrh Maljen 1096"
20.0005,44.11895,"Stražara Maljen 1061"
19.9745,44.112816667,"Golubac Maljen 1056"
20.02915,44.1078,"Maljen 1042"
20.014283333,44.09975,"Velika Pleća (Velika Pleć) Maljen 1037"
20.009733333,44.14085,"Veliko brdo Maljen 1036"
20.02755,44.130016667,"Vlasovi Maljen 1033"
20.0417,44.116183333,"Zabalac Maljen 1011"
20.03285,44.13735,"Osečanska strž. Maljen 975"
20.068,44.112866667,"Veliki Maljen Maljen 970"
19.988416667,44.1298,"Pejar Maljen 966"
19.875633333,44.113916667,"Drenovački kik Maljen 946"
19.985433333,44.144816667,"Blagulja Maljen 916"
20.082533333,44.100816667,"Kamalj Maljen 915"
20.0607,44.10295,"Petruškina kosa Maljen 912"
20.085483333,44.113016667,"Mali Maljen Maljen 909"
20.017733333,44.149966667,"Orlovac Maljen 862"
19.994983333,44.057033333,"Goleš Maljen 859"
20.062033333,44.088283333,"Mali Maljen Maljen 853"
20.08735,44.087483333,"Golo brdo Maljen 843"
20.094666667,44.117033333,"Čukara Maljen 822"
20.038716667,44.08365,"Beli kamen Maljen 803"
20.07855,44.076416667,"Umka Maljen 801"
20.031983333,44.15665,"Klik Maljen 684"
20.051216667,44.146616667,"Veliki Klik Maljen 644"
20.1178,44.072766667,"Kamenito brdo Maljen (Pranjani Bogdanica Koštunići) 755"
20.130566667,44.060016667,"Prvanovo brdo Maljen (Pranjani Bogdanica Koštunići) 751"
20.082516667,44.055283333,"Oglavčić Maljen (Tometino polje) 740"
20.09565,44.055766667,"Oglavak Maljen (Tometino polje) 716"
20.07165,44.0465,"Vlašić Maljen (Tometino polje) 716"
20.048833333,44.039183333,"Golo brdo Maljen (Tometino polje) 710"
20.11205,44.0523,"Ćajino brdo Maljen (Pranjani Bogdanica Koštunići) 723"
19.9745,44.112816667,"Golubac Maljen Bukovi 1056"
19.96905,44.097183333,"Paljba Maljen Bukovi 1051"
19.945466667,44.09005,"Kozomor Maljen Bukovi 1007"
19.989083333,44.08345,"Vučiji mramor Maljen Bukovi 947"
19.887516667,44.136816667,"Ivlje Maljen Bukovi 831"
19.91795,44.120916667,"Bašinac Maljen Bukovi 821"
20.1056,44.1067,"Rior Maljen Rior 882"
20.11295,44.098983333,"Mala Orlovača Maljen Rior 797"
19.6364,44.210283333,"Medvednik 1244"
19.643866667,44.191483333,"Miljački vis Medvednik 1148"
20.122233333,43.924866667,"Orovica Orovica (Ovčar banja) 856"
19.658266667,44.2008,"Kulina Podgorina 989"
19.928533333,44.1607,"Bačevački vis Podgorina 891"
19.951816667,44.163533333,"Sama bukva Podgorina 864"
19.683866667,44.21105,"Toletina Podgorina 846"
19.680166667,44.226066667,"Okruglić Podgorina 799"
19.7283,44.18915,"Kik Podgorina 795"
19.725383333,44.1978,"Krušanja Podgorina 749"
19.936216667,44.178566667,"Golo brdo Podgorina 744"
19.696333333,44.2352,"Kik Podgorina 715"
19.780583333,44.190816667,"Međednjača Podgorina 702"
19.909183333,44.185366667,"Ravanjska čubrica Podgorina 692"
19.798533333,44.188183333,"Stevanov krš Podgorina 682"
19.881566667,44.1682,"Veliki vrh Podgorina 646"
19.88885,44.187616667,"Čebovina Podgorina 634"
19.888916667,44.187616667,"Ćebovina Podgorina 634"
20.144233333,44.179483333,"Berkovačka glava Podgorina 632"
20.122233333,44.17715,"Baćenac Podgorina 616"
19.77905,44.20675,"Ravno brdo Podgorina 610"
20.104733333,44.16475,"Jankovići ? Podgorina 603"
19.7061,44.2519,"Orlovica Podgorina 589"
19.782533333,44.2335,"Visoka Podgorina 557"
20.18465,44.192183333,"Vis Podgorina 557"
19.807066667,44.214066667,"Mačkovica Podgorina 539"
20.014516667,44.174183333,"Spasojevina Podgorina 526"
19.98615,44.180266667,"Izvršac Podgorina 526"
19.647233333,44.06315,"Perunika Podrinje 902"
19.5725,44.0924,"Velika glava Podrinje 874"
19.661183333,44.002666667,"Čolića vis Podrinje 795"
19.526416667,44.10985,"Ravno brdo Podrinje 724"
19.64395,44.019466667,"Mačornica Podrinje 704"
19.621416667,44.061133333,"Gradina Podrinje 586"
19.381866667,44.219033333,"Savina glava Podrinje (Ljubovija) 570"
19.445516667,44.158683333,"Ridovi Podrinje (Vrhpolje Ljubovija) 532"
19.7403,44.130533333,"Mali Povlen Povlen 1347"
19.72645,44.141566667,"Srednji Povlen Povlen 1301"
19.710333333,44.145216667,"Veliki Povlen Povlen 1271"
19.753716667,44.118816667,"Kukalj Povlen 1170"
19.775383333,44.120133333,"Goveđa glava Povlen 1148"
19.739883333,44.147366667,"Đukića vis Povlen 1122"
19.795066667,44.111366667,"Čiker Povlen 1113"
19.752216667,44.110516667,"Povlen 1068"
19.754533333,44.157483333,"Povlen 1028"
19.7166,44.154933333,"Crni ostenjak Povlen 1010"
19.811016667,44.098133333,"Taorska stena Povlen (Donji Taor) 1021"
19.722666667,44.1765,"Gredina Povlen Podgorina 895"
19.7083,44.13255,"Beden Povlen Zarožje  1256"
19.682983333,44.126083333,"Reselj Povlen Zarožje  1094"
19.694933333,44.118733333,"Oab Povlen Zarožje  1070"
19.546766667,44.253983333,"Ranjenica Rađevina 976"
19.578583333,44.242933333,"Ravno brdo Rađevina 900"
19.62235,44.260983333,"Kopilovci Rađevina 792"
19.536483333,44.27355,"Šarampov Rađevina 633"
19.349633333,44.397316667,"Mijakovac Rađevina 610"
19.63475,44.28635,"Badine Rađevina 602"
19.57625,44.287566667,"(Pogarevac) Rađevina 591"
19.5935,44.283866667,"Golubinja Rađevina 585"
19.516633333,44.292983333,"(Puljezi) Rađevina 578"
19.417633333,44.340933333,"Mramorje Rađevina 548"
19.669366667,44.284816667,"Medetić Rađevina 538"
19.572933333,44.302,"Jasik Rađevina 530"
19.649633333,44.304233333,"Debeli cer Rađevina 504"
20.344366667,43.990816667,"Stijena Rožanj  606"
20.34045,43.992833333,"Kobiljača Rožanj  601"
20.39085,43.991733333,"Straževica Rožanj (Semedraž) 516"
19.45835,44.282133333,"Rožanj Sokolske planine 973"
19.43655,44.283116667,"Petkov vis Sokolske planine 954"
19.4787,44.269733333,"Tršten Sokolske planine 933"
19.413866667,44.289766667,"Krušljak Sokolske planine 926"
